2.000000 1:4.479573 2:1.757057 
1.000000 1:-0.132655 2:-0.573255 
1.000000 1:1.031642 2:1.386723 
0.000000 1:-2.427689 2:-1.141274 
2.000000 1:4.694046 2:1.649152 
2.000000 1:3.389695 2:3.208883 
2.000000 1:3.738407 2:3.040559 
2.000000 1:3.576507 2:0.890303 
0.000000 1:-2.787080 2:-2.350187 
0.000000 1:-2.874234 2:-0.465862 
1.000000 1:-0.167462 2:-0.217306 
1.000000 1:2.335742 2:1.594469 
2.000000 1:2.408435 2:0.824443 
2.000000 1:2.618785 2:2.251032 
2.000000 1:4.561234 2:2.076342 
2.000000 1:2.434066 2:3.250019 
1.000000 1:0.050890 2:0.586464 
1.000000 1:0.327226 2:-0.217398 
2.000000 1:2.365953 2:-1.591573 
2.000000 1:2.839466 2:4.717045 
0.000000 1:-1.904610 2:-0.721067 
1.000000 1:-2.074600 2:-0.698776 
0.000000 1:-2.724246 2:-4.773803 
1.000000 1:0.305215 2:-0.917512 
1.000000 1:2.884182 2:4.679887 
0.000000 1:-3.062816 2:-5.244874 
0.000000 1:-4.017068 2:-0.925114 
1.000000 1:0.186182 2:2.564714 
0.000000 1:-2.559687 2:-4.138827 
1.000000 1:-0.102533 2:-1.436920 
2.000000 1:2.239716 2:2.090545 
1.000000 1:0.052033 2:2.991828 
2.000000 1:1.708635 2:2.580316 
1.000000 1:0.040201 2:-0.951388 
0.000000 1:-1.980613 2:-1.840035 
1.000000 1:0.557630 2:1.993440 
2.000000 1:2.557196 2:4.599390 
1.000000 1:-0.904386 2:-1.423102 
1.000000 1:1.063616 2:-0.158740 
0.000000 1:0.323577 2:-4.810012 
0.000000 1:-2.884831 2:-4.509841 
2.000000 1:1.922265 2:4.822823 
1.000000 1:-1.355167 2:-1.537806 
1.000000 1:-0.282022 2:1.337541 
2.000000 1:2.351594 2:3.678865 
2.000000 1:2.055251 2:1.393641 
2.000000 1:-0.678596 2:0.562307 
1.000000 1:1.327460 2:-0.442129 
2.000000 1:5.691501 2:0.813804 
1.000000 1:-0.831195 2:-0.275233 
0.000000 1:-2.039587 2:-1.205194 
2.000000 1:0.898798 2:1.772611 
1.000000 1:-1.203287 2:1.760697 
2.000000 1:1.878359 2:1.243270 
2.000000 1:3.999816 2:3.162713 
1.000000 1:1.272783 2:0.144790 
1.000000 1:-0.171085 2:1.353012 
0.000000 1:-5.082135 2:-1.986514 
0.000000 1:-6.584576 2:-2.752406 
2.000000 1:1.798378 2:1.672934 
0.000000 1:-4.936003 2:-5.449987 
1.000000 1:0.215750 2:2.116126 
0.000000 1:-2.563904 2:-3.581428 
2.000000 1:3.910347 2:1.254355 
2.000000 1:2.227003 2:4.572128 
1.000000 1:0.501065 2:1.670083 
0.000000 1:-2.629913 2:-1.225482 
0.000000 1:-1.643935 2:-3.930641 
1.000000 1:-0.319587 2:-0.538505 
2.000000 1:2.281173 2:2.612984 
1.000000 1:-1.200242 2:-1.780396 
1.000000 1:2.112970 2:0.349015 
1.000000 1:1.336859 2:-0.994484 
2.000000 1:3.232269 2:2.220863 
1.000000 1:1.986785 2:0.644725 
0.000000 1:-2.930058 2:-3.337709 
0.000000 1:-2.573076 2:-1.044508 
0.000000 1:-1.800603 2:-1.005551 
1.000000 1:-0.045841 2:-0.023584 
2.000000 1:0.331443 2:2.712550 
0.000000 1:-2.852117 2:-2.977709 
0.000000 1:-2.294802 2:-0.921883 
0.000000 1:-2.579063 2:-4.032040 
1.000000 1:-1.033624 2:0.147080 
0.000000 1:-1.801453 2:-0.686103 
2.000000 1:1.640679 2:1.843918 
2.000000 1:0.130413 2:3.727842 
0.000000 1:-3.814248 2:-0.966111 
1.000000 1:-0.089960 2:0.152977 
2.000000 1:1.826635 2:1.627776 
1.000000 1:-1.698186 2:-1.667563 
2.000000 1:0.740073 2:1.711724 
2.000000 1:2.920283 2:2.473414 
2.000000 1:1.850813 2:3.285341 
0.000000 1:-5.507425 2:-0.700645 
0.000000 1:-2.588534 2:-1.702480 
2.000000 1:4.670193 2:2.447730 
0.000000 1:-1.394297 2:-3.710332 
1.000000 1:3.152917 2:-2.280638 
0.000000 1:-4.118898 2:-3.101439 
2.000000 1:1.661452 2:3.213967 
1.000000 1:-0.401487 2:2.279012 
2.000000 1:1.069091 2:3.371209 
2.000000 1:1.990077 2:0.208617 
2.000000 1:2.356233 2:2.345994 
1.000000 1:2.011653 2:0.068998 
2.000000 1:3.898498 2:2.010638 
1.000000 1:-0.664804 2:0.607473 
0.000000 1:-1.834755 2:-0.764913 
0.000000 1:-0.509123 2:-2.567921 
1.000000 1:1.950403 2:-1.438817 
2.000000 1:1.131871 2:-1.793302 
1.000000 1:0.728092 2:-2.636671 
0.000000 1:-1.629451 2:-3.387312 
1.000000 1:2.387970 2:-1.444650 
2.000000 1:2.942178 2:3.257453 
1.000000 1:-0.439786 2:-1.191253 
1.000000 1:-1.522871 2:-1.537002 
1.000000 1:1.233933 2:1.514601 
1.000000 1:-0.195823 2:0.149431 
2.000000 1:2.408771 2:3.699829 
0.000000 1:-1.552807 2:-2.657356 
1.000000 1:1.640088 2:-1.928003 
1.000000 1:-1.435983 2:-0.349436 
2.000000 1:3.185516 2:1.946611 
1.000000 1:-1.645979 2:2.771370 
1.000000 1:-0.286081 2:2.534688 
2.000000 1:2.817767 2:4.529294 
1.000000 1:0.242136 2:-2.682891 
2.000000 1:2.372881 2:2.886560 
1.000000 1:-0.881974 2:-1.026839 
1.000000 1:-0.711895 2:0.571233 
0.000000 1:-4.227995 2:-4.239191 
2.000000 1:3.199641 2:1.248549 
1.000000 1:0.534832 2:-1.526409 
0.000000 1:-2.557938 2:-3.131838 
0.000000 1:-5.074212 2:-0.296788 
0.000000 1:-1.697820 2:0.171512 
1.000000 1:2.673568 2:-2.271355 
2.000000 1:2.840597 2:1.561572 
0.000000 1:-1.559747 2:-0.994368 
2.000000 1:4.487590 2:3.220561 
1.000000 1:0.287316 2:-0.326689 
2.000000 1:1.909071 2:1.692082 
0.000000 1:-3.931706 2:-2.531389 
2.000000 1:3.610196 2:1.724460 
2.000000 1:2.490200 2:4.236566 
2.000000 1:0.340629 2:3.486109 
2.000000 1:2.501303 2:5.472190 
1.000000 1:2.159775 2:2.360116 
0.000000 1:-4.297975 2:0.021493 
1.000000 1:-0.820079 2:0.032497 
2.000000 1:3.230040 2:1.149208 
1.000000 1:2.815180 2:1.885753 
1.000000 1:0.806842 2:-2.678063 
0.000000 1:-4.162065 2:-2.500417 
1.000000 1:2.673568 2:1.015719 
0.000000 1:-0.930386 2:-1.476808 
1.000000 1:-0.294267 2:3.625819 
1.000000 1:-2.109863 2:-3.097546 
2.000000 1:1.638179 2:-0.285746 
0.000000 1:-2.887192 2:-1.816154 
0.000000 1:-1.860642 2:-1.052831 
1.000000 1:3.188583 2:-0.311999 
0.000000 1:-1.945658 2:-2.761915 
0.000000 1:-1.623800 2:-1.258538 
2.000000 1:1.526204 2:2.905132 
1.000000 1:3.164583 2:1.494750 
0.000000 1:-1.849473 2:-0.986308 
1.000000 1:-1.114367 2:1.514742 
1.000000 1:1.270606 2:-0.222734 
0.000000 1:-0.759340 2:-0.581067 
1.000000 1:-0.543508 2:1.628652 
1.000000 1:1.137615 2:1.855899 
1.000000 1:-0.824484 2:5.278753 
1.000000 1:0.605489 2:2.396084 
1.000000 1:2.773366 2:1.719822 
2.000000 1:-1.015769 2:3.283890 
0.000000 1:-2.906711 2:-3.400171 
1.000000 1:-0.444440 2:-0.112876 
1.000000 1:-2.824142 2:0.035077 
1.000000 1:0.514986 2:-1.183285 
1.000000 1:2.300270 2:-1.356357 
0.000000 1:-1.143804 2:-2.920381 
0.000000 1:-0.941096 2:-4.599534 
0.000000 1:-1.488066 2:-2.480004 
0.000000 1:-1.008495 2:-3.620231 
0.000000 1:-3.635468 2:-1.750928 
1.000000 1:0.812588 2:-2.750417 
1.000000 1:2.908724 2:1.008677 
1.000000 1:2.532652 2:0.072564 
1.000000 1:-0.521140 2:-0.011615 
0.000000 1:-2.277921 2:-0.085344 
1.000000 1:-0.687027 2:-1.687162 
0.000000 1:-2.142187 2:-2.241511 
1.000000 1:0.616527 2:-0.451590 
2.000000 1:2.597548 2:1.921882 
2.000000 1:2.198893 2:1.518938 
1.000000 1:0.034571 2:-0.068513 
2.000000 1:2.818584 2:1.459410 
2.000000 1:5.108555 2:4.599850 
2.000000 1:0.538196 2:1.576779 
1.000000 1:-0.401400 2:-0.550669 
0.000000 1:-2.058808 2:-4.631019 
2.000000 1:2.782974 2:2.472236 
1.000000 1:-0.057108 2:0.096084 
0.000000 1:-2.934533 2:-3.463095 
1.000000 1:-1.575229 2:1.423043 
1.000000 1:0.193967 2:-1.263100 
0.000000 1:-2.448354 2:-2.603954 
0.000000 1:-1.415922 2:-0.600604 
1.000000 1:0.530375 2:0.504768 
1.000000 1:-0.847473 2:4.099735 
0.000000 1:-1.613385 2:-1.880315 
1.000000 1:-1.260252 2:0.058624 
0.000000 1:-3.590346 2:0.337427 
1.000000 1:-1.106994 2:-1.830327 
1.000000 1:-0.553687 2:-1.693685 
2.000000 1:3.221841 2:2.540174 
0.000000 1:-3.259744 2:-2.249948 
2.000000 1:1.493671 2:3.017264 
1.000000 1:0.701227 2:-1.603030 
0.000000 1:-2.400813 2:-1.401977 
1.000000 1:-0.312763 2:-0.387123 
2.000000 1:1.378272 2:1.659756 
1.000000 1:-0.476089 2:-0.764159 
0.000000 1:-3.547884 2:-1.965691 
2.000000 1:0.104205 2:3.046890 
1.000000 1:1.053099 2:-1.658517 
2.000000 1:2.947498 2:4.974274 
1.000000 1:0.840164 2:1.162333 
1.000000 1:-2.064512 2:2.517245 
0.000000 1:-3.535164 2:-5.611233 
1.000000 1:0.459888 2:2.510777 
2.000000 1:4.493964 2:2.515262 
0.000000 1:-0.760862 2:0.668525 
0.000000 1:-2.774684 2:-2.104374 
2.000000 1:1.489741 2:3.793144 
0.000000 1:-1.813847 2:-4.785375 
0.000000 1:-3.774946 2:-2.078167 
0.000000 1:-4.170381 2:-3.123709 
1.000000 1:1.227671 2:-0.649684 
0.000000 1:-0.932763 2:-1.062925 
1.000000 1:1.379409 2:1.457331 
2.000000 1:2.282623 2:5.067346 
2.000000 1:3.874486 2:3.029653 
0.000000 1:-1.608554 2:-4.151056 
1.000000 1:-0.171363 2:2.393597 
1.000000 1:1.050750 2:-1.814291 
2.000000 1:3.971510 2:5.570320 
2.000000 1:0.648654 2:1.409908 
2.000000 1:1.985730 2:4.241216 
2.000000 1:0.356236 2:4.800661 
1.000000 1:2.246406 2:-1.963813 
2.000000 1:1.010280 2:5.833468 
1.000000 1:-0.622928 2:1.279860 
1.000000 1:3.370706 2:-0.102781 
2.000000 1:0.173197 2:3.467565 
2.000000 1:2.048771 2:0.575917 
1.000000 1:-2.135397 2:-2.429717 
1.000000 1:1.681357 2:-1.712162 
1.000000 1:-0.128946 2:-0.887842 
0.000000 1:-3.574294 2:-3.389456 
2.000000 1:3.753349 2:1.922145 
1.000000 1:1.683630 2:-0.227661 
1.000000 1:1.277188 2:-0.248863 
1.000000 1:0.997419 2:2.519831 
2.000000 1:2.140948 2:2.682378 
1.000000 1:0.538681 2:1.536882 
1.000000 1:0.521934 2:-0.028612 
2.000000 1:3.331537 2:0.688554 
2.000000 1:3.727207 2:1.314927 
0.000000 1:-3.555180 2:-4.641400 
0.000000 1:-2.739987 2:-1.454752 
1.000000 1:-1.463992 2:2.410828 
1.000000 1:1.044925 2:0.472496 
1.000000 1:-0.269223 2:-4.396836 
0.000000 1:-3.806551 2:-1.078529 
1.000000 1:1.239953 2:-0.868147 
2.000000 1:3.283856 2:3.530266 
2.000000 1:4.779157 2:1.780318 
1.000000 1:0.511372 2:1.710707 
0.000000 1:-4.387177 2:-0.149908 
1.000000 1:-2.559930 2:-1.914470 
2.000000 1:3.695492 2:3.419007 
2.000000 1:3.843956 2:0.918510 
2.000000 1:5.341203 2:2.559044 
1.000000 1:-1.126859 2:-2.349706 
1.000000 1:0.486493 2:0.306966 
2.000000 1:2.598148 2:4.827874 
1.000000 1:1.897578 2:1.185879 
0.000000 1:-2.324465 2:-0.787667 
1.000000 1:-2.139369 2:-0.220079 
0.000000 1:1.410340 2:-2.195989 
1.000000 1:2.748563 2:-0.861261 
1.000000 1:-0.445381 2:1.192489 
2.000000 1:4.754609 2:2.782995 
0.000000 1:-0.570783 2:-3.406282 
1.000000 1:1.178876 2:1.294275 
0.000000 1:-2.481169 2:-2.470733 
1.000000 1:0.810112 2:2.450786 
2.000000 1:0.909936 2:3.989959 
2.000000 1:3.218915 2:5.093891 
2.000000 1:1.834114 2:2.519879 
2.000000 1:1.123946 2:2.742600 
0.000000 1:-4.331548 2:-3.331401 
1.000000 1:-1.293700 2:1.427160 
1.000000 1:1.770359 2:-0.483262 
2.000000 1:1.408540 2:3.275347 
1.000000 1:0.209803 2:0.964671 
2.000000 1:4.381528 2:3.392297 
1.000000 1:0.934578 2:-1.506310 
1.000000 1:-1.274524 2:0.488649 
0.000000 1:-1.219892 2:-1.252186 
1.000000 1:-0.262205 2:-0.327749 
1.000000 1:3.169618 2:-0.199557 
1.000000 1:0.835127 2:0.213084 
0.000000 1:0.914235 2:-1.986492 
2.000000 1:1.672794 2:1.155102 
1.000000 1:-0.160800 2:1.709437 
1.000000 1:1.076850 2:-0.066633 
1.000000 1:0.662804 2:2.923209 
0.000000 1:-2.095036 2:-2.709963 
2.000000 1:3.996450 2:4.054466 
2.000000 1:0.635768 2:1.053771 
1.000000 1:0.008231 2:-0.997681 
0.000000 1:-2.003266 2:-5.001786 
1.000000 1:0.473947 2:1.330074 
2.000000 1:0.861858 2:-0.561707 
0.000000 1:-2.779385 2:-2.476437 
1.000000 1:-2.347148 2:-0.434007 
1.000000 1:0.895588 2:1.820955 
0.000000 1:-2.428578 2:-1.818847 
1.000000 1:-1.614306 2:1.895170 
2.000000 1:1.154638 2:3.210996 
1.000000 1:1.650657 2:0.486874 
1.000000 1:0.235822 2:0.310174 
0.000000 1:-2.200635 2:-1.119422 
1.000000 1:-0.285172 2:-0.016288 
1.000000 1:-2.716611 2:-0.112183 
1.000000 1:-0.763592 2:0.689826 
2.000000 1:5.552989 2:-0.894609 
0.000000 1:-1.466525 2:-1.097962 
1.000000 1:2.757880 2:-0.435730 
1.000000 1:0.736363 2:-0.217967 
0.000000 1:-3.492144 2:-2.400355 
1.000000 1:-0.189836 2:0.392343 
1.000000 1:1.741742 2:0.701708 
2.000000 1:2.213309 2:1.244031 
2.000000 1:1.092278 2:2.874662 
0.000000 1:-2.370924 2:-2.023226 
0.000000 1:-2.297111 2:-2.450641 
1.000000 1:1.231976 2:0.694775 
2.000000 1:1.877250 2:1.470672 
1.000000 1:0.534887 2:-0.114419 
2.000000 1:1.226386 2:0.764431 
1.000000 1:-0.750868 2:-2.597739 
2.000000 1:3.085497 2:7.687133 
1.000000 1:-1.772011 2:1.476995 
1.000000 1:2.799959 2:-1.218915 
0.000000 1:-0.054011 2:-0.094065 
1.000000 1:1.789868 2:0.277189 
2.000000 1:0.114742 2:3.200951 
2.000000 1:1.693192 2:4.426375 
2.000000 1:4.520600 2:3.963916 
2.000000 1:4.179683 2:0.899894 
2.000000 1:1.650847 2:2.866220 
0.000000 1:-1.533011 2:-4.160309 
1.000000 1:-0.202018 2:1.254553 
1.000000 1:1.906275 2:-0.295844 
0.000000 1:-3.620214 2:-1.345431 
2.000000 1:1.408429 2:1.752971 
1.000000 1:1.217010 2:-1.914533 
1.000000 1:-1.096437 2:0.667056 
0.000000 1:-3.726768 2:-1.320223 
1.000000 1:0.792238 2:1.249896 
1.000000 1:0.708844 2:-0.852867 
0.000000 1:-1.304203 2:-2.206473 
2.000000 1:1.781152 2:2.916617 
0.000000 1:-2.291949 2:-4.117423 
1.000000 1:-1.727456 2:-0.923030 
2.000000 1:2.436068 2:3.339105 
1.000000 1:0.833222 2:3.287552 
2.000000 1:4.469712 2:3.850054 
1.000000 1:0.515077 2:2.611290 
2.000000 1:2.008728 2:2.475164 
0.000000 1:-3.902112 2:-2.779264 
1.000000 1:-0.615966 2:0.100822 
1.000000 1:0.476429 2:-1.808269 
1.000000 1:-0.067978 2:-0.804361 
2.000000 1:0.970031 2:2.587782 
0.000000 1:-2.823043 2:-3.986777 
1.000000 1:-0.879325 2:-0.464245 
2.000000 1:0.392554 2:3.294475 
1.000000 1:-0.877238 2:-0.806388 
2.000000 1:1.405823 2:2.487251 
0.000000 1:2.324063 2:-1.449498 
1.000000 1:1.334164 2:1.340023 
0.000000 1:-1.721668 2:-2.349772 
1.000000 1:1.316998 2:-1.008803 
1.000000 1:1.190745 2:-3.038517 
1.000000 1:-1.265976 2:1.000277 
2.000000 1:0.897560 2:3.420539 
1.000000 1:-0.326853 2:0.205760 
0.000000 1:-2.204532 2:-4.247257 
1.000000 1:2.811431 2:0.474631 
1.000000 1:-0.315546 2:-0.365021 
1.000000 1:0.770898 2:0.688793 
0.000000 1:-0.947108 2:-1.985008 
0.000000 1:0.285296 2:-1.676196 
1.000000 1:0.433682 2:-1.456622 
1.000000 1:0.166815 2:0.646724 
1.000000 1:1.557016 2:-2.291842 
1.000000 1:-0.825348 2:0.415388 
2.000000 1:-0.921028 2:2.841395 
2.000000 1:1.755024 2:2.817814 
1.000000 1:0.923777 2:-0.769005 
2.000000 1:1.578422 2:2.055766 
0.000000 1:-2.743289 2:-0.425018 
2.000000 1:3.595456 2:2.282812 
0.000000 1:-1.930488 2:-1.703395 
2.000000 1:1.334216 2:3.651420 
1.000000 1:-1.637554 2:-0.814875 
2.000000 1:2.541216 2:4.726467 
1.000000 1:-3.834372 2:-0.325940 
1.000000 1:-1.073660 2:0.933873 
2.000000 1:3.353477 2:1.010322 
0.000000 1:-1.974240 2:-1.900273 
0.000000 1:-2.801361 2:-3.312797 
1.000000 1:-1.390156 2:0.453874 
2.000000 1:4.758454 2:1.153347 
2.000000 1:0.354268 2:3.161026 
2.000000 1:5.105441 2:-0.718919 
1.000000 1:2.235011 2:-1.287899 
1.000000 1:2.556682 2:0.693470 
1.000000 1:-0.273196 2:-0.186803 
0.000000 1:-0.726302 2:-0.070397 
1.000000 1:-2.590971 2:-0.936463 
1.000000 1:-0.396536 2:0.136844 
0.000000 1:-1.676344 2:-2.945086 
1.000000 1:0.021997 2:1.263823 
1.000000 1:-2.001829 2:-0.312255 
2.000000 1:2.115143 2:2.887141 
2.000000 1:0.664246 2:1.541933 
1.000000 1:2.244202 2:0.047982 
0.000000 1:-3.549442 2:-2.766621 
1.000000 1:1.998049 2:1.394592 
2.000000 1:2.661635 2:3.153501 
1.000000 1:1.301515 2:-0.827385 
1.000000 1:-0.148393 2:0.310276 
1.000000 1:2.273385 2:0.353322 
1.000000 1:0.559414 2:-0.120779 
1.000000 1:-1.891756 2:1.216717 
0.000000 1:-3.145602 2:-1.652087 
1.000000 1:-0.458168 2:0.659970 
0.000000 1:-1.896825 2:-3.972840 
2.000000 1:3.265529 2:0.446722 
1.000000 1:1.245090 2:-4.341930 
0.000000 1:-1.009855 2:-3.302273 
2.000000 1:0.866385 2:3.150930 
2.000000 1:4.934760 2:2.584209 
2.000000 1:2.968404 2:1.571226 
0.000000 1:-3.654282 2:-0.947621 
0.000000 1:-4.968104 2:-3.420579 
2.000000 1:1.339676 2:5.420860 
2.000000 1:2.385204 2:2.373142 
0.000000 1:-2.679028 2:-1.310884 
2.000000 1:3.341013 2:5.201484 
0.000000 1:-1.511888 2:-3.437101 
2.000000 1:2.129863 2:1.194106 
1.000000 1:1.298684 2:1.075992 
1.000000 1:-2.099804 2:0.247489 
2.000000 1:0.574055 2:2.787504 
1.000000 1:-0.441952 2:-0.512791 
0.000000 1:-3.470779 2:-2.938396 
1.000000 1:1.822540 2:0.259460 
1.000000 1:4.055689 2:0.960749 
2.000000 1:2.408722 2:1.987181 
0.000000 1:-3.607866 2:-1.743215 
2.000000 1:2.306882 2:2.664089 
0.000000 1:-4.830532 2:-3.368420 
1.000000 1:2.579944 2:-2.395991 
1.000000 1:0.798137 2:1.317099 
0.000000 1:-1.507239 2:-4.709837 
0.000000 1:-2.166231 2:-2.682478 
1.000000 1:-0.017811 2:0.492574 
1.000000 1:0.566226 2:-2.438099 
2.000000 1:2.464800 2:1.686392 
2.000000 1:3.338952 2:1.970434 
1.000000 1:-1.354834 2:2.925616 
0.000000 1:-1.036110 2:-3.034791 
2.000000 1:1.231567 2:2.467971 
1.000000 1:1.014655 2:-2.088999 
1.000000 1:0.183728 2:2.692133 
2.000000 1:3.993694 2:0.569595 
0.000000 1:-2.044105 2:-4.061641 
0.000000 1:-2.832359 2:-2.078460 
1.000000 1:-1.533310 2:-0.039634 
2.000000 1:2.353699 2:-1.497435 
0.000000 1:-3.671633 2:-4.049079 
1.000000 1:-0.136857 2:0.787341 
1.000000 1:-0.869828 2:-0.517770 
1.000000 1:-2.301507 2:-0.356601 
2.000000 1:1.965395 2:0.538565 
1.000000 1:-1.836215 2:-0.706987 
2.000000 1:1.053771 2:2.562311 
0.000000 1:-3.367836 2:-0.503690 
2.000000 1:2.280745 2:0.472005 
2.000000 1:3.931208 2:0.635256 
0.000000 1:-1.543100 2:-3.227519 
0.000000 1:-4.072525 2:-2.752477 
2.000000 1:2.265621 2:2.708207 
1.000000 1:-0.272668 2:-1.732971 
1.000000 1:-0.117466 2:-1.122284 
1.000000 1:1.099229 2:-1.392706 
0.000000 1:-3.704247 2:-3.112587 
0.000000 1:-1.365525 2:-1.913094 
2.000000 1:1.390857 2:2.081125 
2.000000 1:2.138141 2:3.003492 
0.000000 1:-2.278790 2:-1.359580 
1.000000 1:-0.863992 2:-1.071303 
2.000000 1:0.798063 2:0.895564 
1.000000 1:-1.488519 2:-2.320846 
1.000000 1:-0.888191 2:0.797378 
0.000000 1:-4.814040 2:-1.837897 
0.000000 1:-2.295090 2:-5.415658 
1.000000 1:-2.584912 2:1.004035 
0.000000 1:-1.669474 2:-0.424572 
1.000000 1:-1.452561 2:-3.716815 
0.000000 1:-1.366337 2:-1.639541 
0.000000 1:-4.581575 2:-2.802406 
0.000000 1:-2.901455 2:-0.809389 
1.000000 1:1.644947 2:3.446862 
2.000000 1:0.945879 2:-0.963417 
2.000000 1:2.032561 2:1.491569 
1.000000 1:0.099063 2:-2.228451 
1.000000 1:0.415095 2:-0.470468 
2.000000 1:2.337789 2:5.008522 
2.000000 1:3.862340 2:3.333986 
1.000000 1:-0.660622 2:1.264872 
0.000000 1:0.212931 2:-1.123644 
0.000000 1:-2.060469 2:-1.467891 
1.000000 1:1.923317 2:-0.216522 
0.000000 1:-4.848665 2:-0.284497 
2.000000 1:2.212896 2:3.606276 
1.000000 1:-0.680167 2:-1.185777 
0.000000 1:-6.046116 2:-3.600688 
1.000000 1:-2.277570 2:-2.665104 
0.000000 1:-4.246605 2:-2.037848 
1.000000 1:-0.374575 2:-0.976461 
2.000000 1:-0.423801 2:2.364829 
0.000000 1:-4.466476 2:-1.840540 
0.000000 1:-3.075899 2:-4.599520 
2.000000 1:0.924793 2:0.075745 
1.000000 1:-1.601380 2:-0.912655 
0.000000 1:-3.059080 2:-2.556591 
1.000000 1:-0.235582 2:1.363662 
2.000000 1:3.482063 2:3.350681 
1.000000 1:0.039878 2:0.972149 
1.000000 1:1.514901 2:-0.510696 
2.000000 1:2.791405 2:0.375832 
0.000000 1:-1.569508 2:-0.274292 
0.000000 1:-5.408658 2:-2.760462 
1.000000 1:-0.636279 2:0.070168 
1.000000 1:2.167147 2:-0.883919 
1.000000 1:-2.678171 2:3.178318 
1.000000 1:2.737726 2:1.624547 
1.000000 1:0.639094 2:0.274111 
1.000000 1:0.230431 2:2.787439 
0.000000 1:-5.900771 2:-1.141041 
1.000000 1:0.939415 2:-0.616553 
1.000000 1:-3.785453 2:-0.249354 
2.000000 1:3.704454 2:3.485700 
0.000000 1:0.133242 2:-2.411773 
0.000000 1:-2.885393 2:-0.340079 
0.000000 1:-3.272972 2:-2.720151 
