2.000000 1:2.583994 2:2.323953 
2.000000 1:3.957513 2:2.200428 
2.000000 1:2.453378 2:3.030344 
1.000000 1:0.035985 2:0.414692 
1.000000 1:0.231384 2:-0.153723 
2.000000 1:2.405215 2:-0.393179 
2.000000 1:2.740039 2:4.067687 
0.000000 1:-2.078996 2:-1.242105 
1.000000 1:-1.466964 2:-0.494109 
0.000000 1:-2.658566 2:-4.107822 
1.000000 1:0.215820 2:-0.648779 
1.000000 1:2.039425 2:3.309180 
0.000000 1:-2.897971 2:-4.440919 
0.000000 1:-3.572729 2:-1.386388 
1.000000 1:0.131650 2:1.813527 
0.000000 1:-2.542205 2:-3.658826 
1.000000 1:-0.072502 2:-1.016056 
2.000000 1:2.315952 2:2.210472 
1.000000 1:0.036793 2:2.115542 
2.000000 1:1.940420 2:2.556792 
1.000000 1:0.028426 2:-0.672733 
0.000000 1:-2.132738 2:-2.033334 
1.000000 1:0.394304 2:1.409575 
2.000000 1:2.540444 2:3.984493 
1.000000 1:-0.639498 2:-1.006285 
1.000000 1:0.752090 2:-0.112246 
0.000000 1:-0.503430 2:-4.133425 
0.000000 1:-2.772116 2:-3.921172 
2.000000 1:2.091479 2:4.142484 
1.000000 1:-0.958248 2:-1.087393 
1.000000 1:-0.199420 2:0.945785 
2.000000 1:2.395061 2:3.333583 
2.000000 1:2.185515 2:1.717686 
2.000000 1:0.252393 2:1.129844 
1.000000 1:0.938656 2:-0.312633 
2.000000 1:4.756732 2:1.307679 
1.000000 1:-0.587743 2:-0.194619 
0.000000 1:-2.174439 2:-1.584434 
2.000000 1:1.367779 2:1.985658 
1.000000 1:-0.850853 2:1.245001 
2.000000 1:2.060433 2:1.611358 
2.000000 1:3.560530 2:2.968609 
1.000000 1:0.899994 2:0.102382 
1.000000 1:-0.120975 2:0.956724 
0.000000 1:-4.325845 2:-2.136911 
0.000000 1:-5.388232 2:-2.678478 
2.000000 1:2.003879 2:1.915176 
0.000000 1:-4.222514 2:-4.585956 
1.000000 1:0.152558 2:1.496327 
0.000000 1:-2.545187 2:-3.264685 
2.000000 1:3.497266 2:1.619196 
2.000000 1:2.306962 2:3.965215 
1.000000 1:0.354306 2:1.180927 
0.000000 1:-2.591862 2:-1.598780 
0.000000 1:-1.894670 2:-3.511616 
1.000000 1:-0.225982 2:-0.380781 
2.000000 1:2.345266 2:2.579892 
1.000000 1:-0.848699 2:-1.258930 
1.000000 1:1.494095 2:0.246791 
1.000000 1:0.945302 2:-0.703207 
2.000000 1:3.017793 2:2.302620 
1.000000 1:1.404869 2:0.455889 
0.000000 1:-2.804097 2:-3.092350 
0.000000 1:-2.551672 2:-1.470812 
0.000000 1:-2.005452 2:-1.443265 
1.000000 1:-0.032414 2:-0.016677 
2.000000 1:0.966599 2:2.650295 
0.000000 1:-2.748985 2:-2.837791 
0.000000 1:-2.354903 2:-1.384103 
0.000000 1:-2.555906 2:-3.583316 
1.000000 1:-0.730882 2:0.104001 
0.000000 1:-2.006053 2:-1.217381 
2.000000 1:1.892369 2:2.036080 
2.000000 1:0.824449 2:3.368216 
0.000000 1:-3.429313 2:-1.415376 
1.000000 1:-0.063611 2:0.108171 
2.000000 1:2.023859 2:1.883244 
1.000000 1:-1.200799 2:-1.179145 
2.000000 1:1.255543 2:1.942605 
2.000000 1:2.797185 2:2.481201 
2.000000 1:2.040956 2:3.055320 
0.000000 1:-4.626570 2:-1.227664 
0.000000 1:-2.562603 2:-1.936068 
2.000000 1:4.034558 2:2.463040 
0.000000 1:-1.718150 2:-3.355834 
1.000000 1:2.229449 2:-1.612654 
0.000000 1:-3.644734 2:-2.925282 
2.000000 1:1.907057 2:3.004851 
1.000000 1:-0.283894 2:1.611505 
2.000000 1:1.488194 2:3.116038 
2.000000 1:2.139430 2:0.879748 
2.000000 1:2.398341 2:2.391101 
1.000000 1:1.422454 2:0.048789 
2.000000 1:3.488887 2:2.153969 
1.000000 1:-0.470088 2:0.429548 
0.000000 1:-2.029601 2:-1.273108 
0.000000 1:-1.092237 2:-2.548028 
1.000000 1:1.379143 2:-1.017397 
2.000000 1:1.532586 2:-0.535823 
1.000000 1:0.514839 2:-1.864408 
0.000000 1:-1.884429 2:-3.127424 
1.000000 1:1.688550 2:-1.021522 
2.000000 1:2.812667 2:3.035600 
1.000000 1:-0.310975 2:-0.842343 
1.000000 1:-1.076832 2:-1.086825 
1.000000 1:0.872522 2:1.070984 
1.000000 1:-0.138468 2:0.105663 
2.000000 1:2.435492 2:3.348407 
0.000000 1:-1.830233 2:-2.611267 
1.000000 1:1.159718 2:-1.363304 
1.000000 1:-1.015393 2:-0.247089 
2.000000 1:2.984733 2:2.108695 
1.000000 1:-1.163883 2:1.959654 
1.000000 1:-0.202290 2:1.792295 
2.000000 1:2.724695 2:3.934927 
1.000000 1:0.171216 2:-1.897090 
2.000000 1:2.410113 2:2.773339 
1.000000 1:-0.623650 2:-0.726084 
1.000000 1:-0.503386 2:0.403923 
0.000000 1:-3.721877 2:-3.729794 
2.000000 1:2.994721 2:1.615090 
1.000000 1:0.378183 2:-1.079334 
0.000000 1:-2.540968 2:-2.946777 
0.000000 1:-4.320243 2:-0.942094 
0.000000 1:-1.932773 2:-0.610955 
1.000000 1:1.890498 2:-1.606090 
2.000000 1:2.740838 2:1.836431 
0.000000 1:-1.835140 2:-1.435357 
2.000000 1:3.905439 2:3.009514 
1.000000 1:0.203163 2:-0.231004 
2.000000 1:2.082150 2:1.928716 
0.000000 1:-3.512369 2:-2.522195 
2.000000 1:3.285027 2:1.951610 
2.000000 1:2.493070 2:3.727938 
2.000000 1:0.973094 2:3.197284 
2.000000 1:2.500921 2:4.601656 
1.000000 1:1.527192 2:1.668854 
0.000000 1:-3.771361 2:-0.717035 
1.000000 1:-0.579883 2:0.022979 
2.000000 1:3.016216 2:1.544846 
1.000000 1:1.990633 2:1.333429 
1.000000 1:0.570524 2:-1.893677 
0.000000 1:-3.675257 2:-2.500295 
1.000000 1:1.890498 2:0.718222 
0.000000 1:-1.390115 2:-1.776494 
1.000000 1:-0.208078 2:2.563841 
1.000000 1:-1.491899 2:-2.190296 
2.000000 1:1.890600 2:0.530180 
0.000000 1:-2.773786 2:-2.016448 
0.000000 1:-2.047905 2:-1.476697 
1.000000 1:2.254669 2:-0.220617 
0.000000 1:-2.108021 2:-2.685202 
0.000000 1:-1.880433 2:-1.622154 
2.000000 1:1.811423 2:2.786472 
1.000000 1:2.237698 2:1.056948 
0.000000 1:-2.040008 2:-1.429658 
1.000000 1:-0.787977 2:1.071084 
1.000000 1:0.898454 2:-0.157496 
0.000000 1:-1.269168 2:-1.143109 
1.000000 1:-0.384318 2:1.151631 
1.000000 1:0.804415 2:1.312319 
1.000000 1:-0.582998 2:3.732642 
1.000000 1:0.428145 2:1.694287 
1.000000 1:1.961066 2:1.216098 
2.000000 1:0.013976 2:3.054294 
0.000000 1:-2.787588 2:-3.136517 
1.000000 1:-0.314267 2:-0.079815 
1.000000 1:-1.996970 2:0.024803 
1.000000 1:0.364150 2:-0.836709 
1.000000 1:1.626537 2:-0.959089 
0.000000 1:-1.541024 2:-2.797254 
0.000000 1:-1.397688 2:-3.984595 
0.000000 1:-1.784454 2:-2.485861 
0.000000 1:-1.445347 2:-3.292123 
0.000000 1:-3.302897 2:-1.970326 
1.000000 1:0.574587 2:-1.944838 
1.000000 1:2.056778 2:0.713242 
1.000000 1:1.790855 2:0.051311 
1.000000 1:-0.368502 2:-0.008213 
0.000000 1:-2.342967 2:-0.792580 
1.000000 1:-0.485802 2:-1.193004 
0.000000 1:-2.246988 2:-2.317221 
1.000000 1:0.435951 2:-0.319322 
2.000000 1:2.568977 2:2.091209 
2.000000 1:2.287085 2:1.806284 
1.000000 1:0.024445 2:-0.048446 
2.000000 1:2.725273 2:1.764192 
2.000000 1:4.344527 2:3.984818 
2.000000 1:1.112795 2:1.847184 
1.000000 1:-0.283833 2:-0.389382 
0.000000 1:-2.188030 2:-4.006858 
2.000000 1:2.700093 2:2.480368 
1.000000 1:-0.040382 2:0.067942 
0.000000 1:-2.807261 2:-3.181011 
1.000000 1:-1.113855 2:1.006243 
1.000000 1:0.137155 2:-0.893147 
0.000000 1:-2.463481 2:-2.573507 
0.000000 1:-1.733441 2:-1.156924 
1.000000 1:0.375032 2:0.356925 
1.000000 1:-0.599254 2:2.898950 
0.000000 1:-1.873068 2:-2.061816 
1.000000 1:-0.891133 2:0.041453 
0.000000 1:-3.270991 2:-0.493636 
1.000000 1:-0.782763 2:-1.294237 
1.000000 1:-0.391516 2:-1.197616 
2.000000 1:3.010418 2:2.528407 
0.000000 1:-3.037220 2:-2.323186 
2.000000 1:1.788418 2:2.865761 
1.000000 1:0.495842 2:-1.133513 
0.000000 1:-2.429864 2:-1.723581 
1.000000 1:-0.221157 2:-0.273737 
2.000000 1:1.706819 2:1.905858 
1.000000 1:-0.336646 2:-0.540342 
0.000000 1:-3.240966 2:-2.122186 
2.000000 1:0.805917 2:2.886710 
1.000000 1:0.744653 2:-1.172749 
2.000000 1:2.816429 2:4.249576 
1.000000 1:0.594085 2:0.821893 
1.000000 1:-1.459831 2:1.779961 
0.000000 1:-3.231971 2:-4.699974 
1.000000 1:0.325190 2:1.775387 
2.000000 1:3.909946 2:2.510792 
0.000000 1:-1.270244 2:-0.259514 
0.000000 1:-2.694231 2:-2.220250 
2.000000 1:1.785639 2:3.414391 
0.000000 1:-2.014817 2:-4.116004 
0.000000 1:-3.401523 2:-2.201719 
0.000000 1:-3.681137 2:-2.941029 
1.000000 1:0.868094 2:-0.459396 
0.000000 1:-1.391796 2:-1.483835 
1.000000 1:0.975389 2:1.030489 
2.000000 1:2.346292 2:4.315388 
2.000000 1:3.471908 2:2.874521 
0.000000 1:-1.869652 2:-3.667473 
1.000000 1:-0.121172 2:1.692529 
1.000000 1:0.742993 2:-1.282898 
2.000000 1:3.540515 2:4.671044 
2.000000 1:1.190901 2:1.729189 
2.000000 1:2.136356 2:3.731226 
2.000000 1:0.984130 2:4.126813 
1.000000 1:1.588449 2:-1.388626 
2.000000 1:1.446609 2:4.857118 
1.000000 1:-0.440477 2:0.904998 
1.000000 1:2.383449 2:-0.072677 
2.000000 1:0.854702 2:3.184172 
2.000000 1:2.180933 2:1.139468 
1.000000 1:-1.509954 2:-1.718069 
1.000000 1:1.188899 2:-1.210681 
1.000000 1:-0.091178 2:-0.627799 
0.000000 1:-3.259640 2:-3.128941 
2.000000 1:3.386252 2:2.091395 
1.000000 1:1.190506 2:-0.160981 
1.000000 1:0.903108 2:-0.175972 
1.000000 1:0.705281 2:1.781789 
2.000000 1:2.246112 2:2.628961 
1.000000 1:0.380905 2:1.086740 
1.000000 1:0.369063 2:-0.020232 
2.000000 1:3.087985 2:1.219114 
2.000000 1:3.367766 2:1.662027 
0.000000 1:-3.246125 2:-4.014199 
0.000000 1:-2.669696 2:-1.760898 
1.000000 1:-1.035199 2:1.704713 
1.000000 1:0.738874 2:0.334105 
1.000000 1:-0.190369 2:-3.109032 
0.000000 1:-3.423871 2:-1.494868 
1.000000 1:0.876779 2:-0.613873 
2.000000 1:3.054270 2:3.228508 
2.000000 1:4.111607 2:1.991108 
1.000000 1:0.361595 2:1.209652 
0.000000 1:-3.834436 2:-0.838234 
1.000000 1:-1.810144 2:-1.353735 
2.000000 1:3.345340 2:3.149836 
2.000000 1:3.450320 2:1.381718 
2.000000 1:4.509034 2:2.541751 
1.000000 1:-0.796810 2:-1.661493 
1.000000 1:0.344002 2:0.217058 
2.000000 1:2.569401 2:4.146055 
1.000000 1:1.341790 2:0.838543 
0.000000 1:-2.375878 2:-1.289198 
1.000000 1:-1.512763 2:-0.155620 
0.000000 1:0.265028 2:-2.285032 
1.000000 1:1.943528 2:-0.609003 
1.000000 1:-0.314932 2:0.843217 
2.000000 1:4.094249 2:2.700108 
0.000000 1:-1.135838 2:-3.140838 
1.000000 1:0.833591 2:0.915191 
0.000000 1:-2.486684 2:-2.479305 
1.000000 1:0.572835 2:1.732968 
2.000000 1:1.375655 2:3.553560 
2.000000 1:3.008350 2:4.334158 
2.000000 1:2.029147 2:2.514057 
2.000000 1:1.526983 2:2.671544 
0.000000 1:-3.795100 2:-3.087889 
1.000000 1:-0.914784 2:1.009155 
1.000000 1:1.251833 2:-0.341718 
2.000000 1:1.728221 2:3.048253 
1.000000 1:0.148353 2:0.682125 
2.000000 1:3.830441 2:3.130949 
1.000000 1:0.660847 2:-1.065122 
1.000000 1:-0.901224 2:0.345527 
0.000000 1:-1.594827 2:-1.617662 
1.000000 1:-0.185407 2:-0.231754 
1.000000 1:2.241258 2:-0.141108 
1.000000 1:0.590524 2:0.150673 
0.000000 1:-0.085771 2:-2.136895 
2.000000 1:1.915077 2:1.549014 
1.000000 1:-0.113703 2:1.208755 
1.000000 1:0.761448 2:-0.047116 
1.000000 1:0.468673 2:2.067021 
0.000000 1:-2.213647 2:-2.648467 
2.000000 1:3.558150 2:3.599174 
2.000000 1:1.181789 2:1.477362 
1.000000 1:0.005820 2:-0.705467 
0.000000 1:-2.148756 2:-4.269029 
1.000000 1:0.335131 2:0.940504 
2.000000 1:1.341659 2:0.335046 
0.000000 1:-2.697555 2:-2.483339 
1.000000 1:-1.659685 2:-0.306889 
1.000000 1:0.633276 2:1.287610 
0.000000 1:-2.449497 2:-2.018352 
1.000000 1:-1.141486 2:1.340087 
2.000000 1:1.548685 2:3.002750 
1.000000 1:1.167190 2:0.344272 
1.000000 1:0.166751 2:0.219326 
0.000000 1:-2.288317 2:-1.523784 
1.000000 1:-0.201647 2:-0.011517 
1.000000 1:-1.920934 2:-0.079325 
1.000000 1:-0.539941 2:0.487781 
2.000000 1:4.658789 2:0.099649 
0.000000 1:-1.769223 2:-1.508609 
1.000000 1:1.950115 2:-0.308108 
1.000000 1:0.520687 2:-0.154126 
0.000000 1:-3.201552 2:-2.429540 
1.000000 1:-0.134235 2:0.277429 
1.000000 1:1.231597 2:0.496183 
2.000000 1:2.297279 2:1.611896 
2.000000 1:1.504590 2:2.764926 
0.000000 1:-2.408729 2:-2.162870 
0.000000 1:-2.356536 2:-2.465098 
1.000000 1:0.871138 2:0.491280 
2.000000 1:2.059649 2:1.772155 
1.000000 1:0.378222 2:-0.080907 
2.000000 1:1.599419 2:1.272768 
1.000000 1:-0.530944 2:-1.836879 
2.000000 1:2.914009 2:6.167857 
1.000000 1:-1.253001 2:1.044393 
1.000000 1:1.979870 2:-0.861903 
0.000000 1:-0.770424 2:-0.798747 
1.000000 1:1.265628 2:0.196002 
2.000000 1:0.813368 2:2.995647 
2.000000 1:1.929501 2:3.862153 
2.000000 1:3.928780 2:3.535145 
2.000000 1:3.687715 2:1.368554 
2.000000 1:1.899558 2:2.758957 
0.000000 1:-1.816236 2:-3.674016 
1.000000 1:-0.142849 2:0.887103 
1.000000 1:1.347940 2:-0.209193 
0.000000 1:-3.292111 2:-1.683596 
2.000000 1:1.728143 2:1.971771 
1.000000 1:0.860556 2:-1.353779 
1.000000 1:-0.775298 2:0.471680 
0.000000 1:-3.367456 2:-1.665772 
1.000000 1:0.560197 2:0.883810 
1.000000 1:0.501228 2:-0.603068 
0.000000 1:-1.654444 2:-2.292445 
2.000000 1:1.991698 2:2.794593 
0.000000 1:-2.352886 2:-3.643691 
1.000000 1:-1.221496 2:-0.652681 
2.000000 1:2.454793 2:3.093337 
1.000000 1:0.589177 2:2.324651 
2.000000 1:3.892797 2:3.454633 
1.000000 1:0.364215 2:1.846461 
2.000000 1:2.152618 2:2.482439 
0.000000 1:-3.491443 2:-2.697469 
1.000000 1:-0.435554 2:0.071292 
1.000000 1:0.336886 2:-1.278639 
1.000000 1:-0.048068 2:-0.568769 
2.000000 1:1.418148 2:2.562071 
0.000000 1:-2.728426 2:-3.551310 
1.000000 1:-0.621777 2:-0.328271 
2.000000 1:1.009810 2:3.061778 
1.000000 1:-0.620301 2:-0.570202 
2.000000 1:1.726300 2:2.490985 
0.000000 1:0.911127 2:-1.757183 
1.000000 1:0.943396 2:0.947539 
0.000000 1:-1.949636 2:-2.393773 
1.000000 1:0.931258 2:-0.713332 
1.000000 1:0.841984 2:-2.148556 
1.000000 1:-0.895180 2:0.707302 
2.000000 1:1.366904 2:3.150919 
1.000000 1:-0.231120 2:0.145494 
0.000000 1:-2.291073 2:-3.735498 
1.000000 1:1.987982 2:0.335615 
1.000000 1:-0.223125 2:-0.258109 
1.000000 1:0.545107 2:0.487050 
0.000000 1:-1.401939 2:-2.135846 
0.000000 1:-0.530499 2:-1.917482 
1.000000 1:0.306660 2:-1.029987 
1.000000 1:0.117956 2:0.457303 
1.000000 1:1.100977 2:-1.620577 
1.000000 1:-0.583609 2:0.293724 
2.000000 1:0.080968 2:2.741402 
2.000000 1:1.973222 2:2.724728 
1.000000 1:0.653209 2:-0.543768 
2.000000 1:1.848346 2:2.185879 
0.000000 1:-2.672031 2:-1.032766 
2.000000 1:3.274605 2:2.346425 
0.000000 1:-2.097295 2:-1.936715 
2.000000 1:1.675666 2:3.314177 
1.000000 1:-1.157926 2:-0.576204 
2.000000 1:2.529144 2:4.074350 
1.000000 1:-2.711311 2:-0.230474 
1.000000 1:-0.759192 2:0.660348 
2.000000 1:3.103499 2:1.446639 
0.000000 1:-2.128232 2:-2.075929 
0.000000 1:-2.713094 2:-3.074734 
1.000000 1:-0.982989 2:0.320938 
2.000000 1:4.096968 2:1.547773 
2.000000 1:0.982738 2:2.967416 
2.000000 1:4.342325 2:0.223881 
1.000000 1:1.580392 2:-0.910682 
1.000000 1:1.807847 2:0.490357 
1.000000 1:-0.193179 2:-0.132090 
0.000000 1:-1.245806 2:-0.782011 
1.000000 1:-1.832093 2:-0.662179 
1.000000 1:-0.280393 2:0.096764 
0.000000 1:-1.917587 2:-2.814723 
1.000000 1:0.015554 2:0.893658 
1.000000 1:-1.415507 2:-0.220798 
2.000000 1:2.227865 2:2.773750 
2.000000 1:1.201926 2:1.822544 
1.000000 1:1.586890 2:0.033929 
0.000000 1:-3.242068 2:-2.688530 
1.000000 1:1.412834 2:0.986125 
2.000000 1:2.614293 2:2.962095 
1.000000 1:0.920310 2:-0.585050 
1.000000 1:-0.104930 2:0.219398 
1.000000 1:1.607526 2:0.249837 
1.000000 1:0.395566 2:-0.085404 
1.000000 1:-1.337674 2:0.860349 
0.000000 1:-2.956510 2:-1.900435 
1.000000 1:-0.323974 2:0.466669 
0.000000 1:-2.073491 2:-3.541455 
2.000000 1:3.041311 2:1.048113 
1.000000 1:0.880412 2:-3.070208 
0.000000 1:-1.446309 2:-3.067293 
2.000000 1:1.344860 2:2.960277 
2.000000 1:4.221635 2:2.559545 
2.000000 1:2.831212 2:1.843257 
0.000000 1:-3.316200 2:-1.402303 
0.000000 1:-4.245213 2:-3.150948 
2.000000 1:1.679527 2:4.565360 
2.000000 1:2.418827 2:2.410298 
0.000000 1:-2.626592 2:-1.659168 
2.000000 1:3.094686 2:4.410238 
0.000000 1:-1.801299 2:-3.162630 
2.000000 1:2.238273 2:1.576594 
1.000000 1:0.918309 2:0.760841 
1.000000 1:-1.484786 2:0.175001 
2.000000 1:1.138152 2:2.703296 
1.000000 1:-0.312507 2:-0.362598 
0.000000 1:-3.186444 2:-2.809993 
1.000000 1:1.288731 2:0.183466 
1.000000 1:2.867805 2:0.679352 
2.000000 1:2.435457 2:2.137382 
0.000000 1:-3.283379 2:-1.964872 
2.000000 1:2.363445 2:2.616029 
0.000000 1:-4.147935 2:-3.114065 
1.000000 1:1.824296 2:-1.694221 
1.000000 1:0.564368 2:0.931330 
0.000000 1:-1.798012 2:-4.062591 
0.000000 1:-2.263989 2:-2.629031 
1.000000 1:-0.012594 2:0.348302 
1.000000 1:0.400382 2:-1.723997 
2.000000 1:2.475110 2:1.924692 
2.000000 1:3.093229 2:2.125540 
1.000000 1:-0.958012 2:2.068723 
0.000000 1:-1.464874 2:-2.878155 
2.000000 1:1.603083 2:2.477352 
1.000000 1:0.717470 2:-1.477146 
1.000000 1:0.129915 2:1.903626 
2.000000 1:3.556201 2:1.134998 
0.000000 1:-2.177633 2:-3.604247 
0.000000 1:-2.735014 2:-2.201926 
1.000000 1:-1.084214 2:-0.028026 
2.000000 1:2.396549 2:-0.326614 
0.000000 1:-3.328469 2:-3.595364 
1.000000 1:-0.096772 2:0.556734 
1.000000 1:-0.615061 2:-0.366119 
1.000000 1:-1.627411 2:-0.252155 
2.000000 1:2.121977 2:1.113056 
1.000000 1:-1.298400 2:-0.499916 
2.000000 1:1.477361 2:2.544061 
0.000000 1:-3.113652 2:-1.088395 
2.000000 1:2.344963 2:1.065991 
2.000000 1:3.512017 2:1.181427 
0.000000 1:-1.823370 2:-3.014434 
0.000000 1:-3.611943 2:-2.678528 
2.000000 1:2.334269 2:2.647225 
1.000000 1:-0.192805 2:-1.225395 
1.000000 1:-0.083061 2:-0.793575 
1.000000 1:0.777272 2:-0.984792 
0.000000 1:-3.351531 2:-2.933164 
0.000000 1:-1.697805 2:-2.084995 
2.000000 1:1.715718 2:2.203811 
2.000000 1:2.244127 2:2.856023 
0.000000 1:-2.343581 2:-1.693601 
1.000000 1:-0.610935 2:-0.757526 
2.000000 1:1.296549 2:1.365493 
1.000000 1:-1.052542 2:-1.641086 
1.000000 1:-0.628046 2:0.563831 
0.000000 1:-4.136273 2:-2.031822 
0.000000 1:-2.355107 2:-4.561682 
1.000000 1:-1.827809 2:0.709960 
0.000000 1:-1.912729 2:-1.032451 
1.000000 1:-1.027116 2:-2.628185 
0.000000 1:-1.698379 2:-1.891564 
0.000000 1:-3.971895 2:-2.713833 
0.000000 1:-2.783872 2:-1.304557 
1.000000 1:1.163153 2:2.437300 
2.000000 1:1.401070 2:0.050995 
2.000000 1:2.169471 2:1.786931 
1.000000 1:0.070048 2:-1.575752 
1.000000 1:0.293516 2:-0.332671 
2.000000 1:2.385299 2:4.273793 
2.000000 1:3.463320 2:3.089717 
1.000000 1:-0.467130 2:0.894400 
0.000000 1:-0.581668 2:-1.526770 
0.000000 1:-2.189204 2:-1.770189 
1.000000 1:1.359990 2:-0.153104 
0.000000 1:-4.160757 2:-0.933403 
2.000000 1:2.296987 2:3.282256 
1.000000 1:-0.480951 2:-0.838471 
0.000000 1:-5.007483 2:-3.278304 
1.000000 1:-1.610485 2:-1.884513 
0.000000 1:-3.735036 2:-2.173210 
1.000000 1:-0.264864 2:-0.690462 
2.000000 1:0.432561 2:2.404419 
0.000000 1:-3.890509 2:-2.033691 
0.000000 1:-2.907222 2:-3.984585 
2.000000 1:1.386160 2:0.785793 
1.000000 1:-1.132347 2:-0.645344 
0.000000 1:-2.895329 2:-2.540016 
1.000000 1:-0.166581 2:0.964254 
2.000000 1:3.194424 2:3.101522 
1.000000 1:0.028198 2:0.687413 
1.000000 1:1.071197 2:-0.361117 
2.000000 1:2.706055 2:0.997986 
0.000000 1:-1.842043 2:-0.926187 
0.000000 1:-4.556732 2:-2.684174 
1.000000 1:-0.449917 2:0.049616 
1.000000 1:1.532405 2:-0.625025 
1.000000 1:-1.893753 2:2.247410 
1.000000 1:1.935865 2:1.148728 
1.000000 1:0.451908 2:0.193826 
1.000000 1:0.162939 2:1.971017 
0.000000 1:-4.904708 2:-1.539071 
1.000000 1:0.664267 2:-0.435969 
1.000000 1:-2.676720 2:-0.176320 
2.000000 1:3.351677 2:3.196995 
0.000000 1:-0.638017 2:-2.437614 
0.000000 1:-2.772514 2:-0.972705 
0.000000 1:-3.046574 2:-2.655670 
