2.000000 1:2.578317 
2.000000 1:-0.350330 
2.000000 1:0.182317 
2.000000 1:-0.646609 
2.000000 1:0.045939 
2.000000 1:0.334531 
2.000000 1:-0.486516 
2.000000 1:1.242148 
2.000000 1:1.167390 
2.000000 1:0.794498 
2.000000 1:0.399330 
2.000000 1:1.823064 
2.000000 1:0.645014 
2.000000 1:0.182952 
2.000000 1:0.932364 
2.000000 1:1.103639 
2.000000 1:0.429458 
2.000000 1:0.994925 
2.000000 1:-0.793745 
2.000000 1:0.795541 
2.000000 1:-1.038160 
2.000000 1:-0.108131 
2.000000 1:1.874335 
2.000000 1:0.613808 
2.000000 1:-0.132836 
2.000000 1:-0.744105 
2.000000 1:-0.303798 
2.000000 1:0.930668 
2.000000 1:0.136090 
2.000000 1:1.327827 
2.000000 1:0.816654 
2.000000 1:-0.863626 
2.000000 1:0.698980 
2.000000 1:-0.618153 
2.000000 1:-0.166475 
2.000000 1:0.844804 
2.000000 1:-0.527809 
2.000000 1:-1.198766 
2.000000 1:1.710338 
2.000000 1:1.429981 
2.000000 1:1.633778 
2.000000 1:1.362067 
2.000000 1:-0.139734 
2.000000 1:-0.464151 
2.000000 1:0.587801 
2.000000 1:0.747827 
2.000000 1:-0.442002 
2.000000 1:-1.028046 
2.000000 1:1.208240 
2.000000 1:0.891522 
2.000000 1:-1.075543 
2.000000 1:-0.544092 
2.000000 1:-0.445040 
2.000000 1:0.055419 
2.000000 1:1.824532 
2.000000 1:-0.307044 
2.000000 1:0.325073 
2.000000 1:-0.055285 
2.000000 1:1.364990 
2.000000 1:1.152426 
2.000000 1:0.212116 
2.000000 1:-0.425928 
2.000000 1:-0.758165 
2.000000 1:2.098859 
2.000000 1:0.031495 
2.000000 1:0.765429 
2.000000 1:0.487758 
2.000000 1:-0.262824 
2.000000 1:-1.417863 
2.000000 1:0.151971 
2.000000 1:0.220330 
2.000000 1:-1.543582 
2.000000 1:0.910840 
2.000000 1:0.375074 
2.000000 1:-0.497760 
2.000000 1:-2.038163 
2.000000 1:1.927068 
2.000000 1:-1.029874 
2.000000 1:-1.184903 
2.000000 1:-0.224825 
2.000000 1:0.380562 
2.000000 1:1.321104 
2.000000 1:-1.041379 
2.000000 1:0.656046 
2.000000 1:-0.058644 
2.000000 1:-1.427523 
2.000000 1:-1.205223 
2.000000 1:1.289754 
2.000000 1:-0.102573 
2.000000 1:0.101887 
2.000000 1:-1.825107 
2.000000 1:1.620278 
2.000000 1:1.967519 
2.000000 1:-0.355754 
2.000000 1:0.170096 
2.000000 1:1.069188 
2.000000 1:0.249534 
2.000000 1:-1.955336 
2.000000 1:-0.479464 
2.000000 1:0.967946 
2.000000 1:-1.172848 
2.000000 1:-0.340477 
2.000000 1:-0.233361 
2.000000 1:-0.123512 
2.000000 1:-0.169161 
2.000000 1:0.112639 
2.000000 1:-0.419596 
2.000000 1:-0.633148 
2.000000 1:-2.410599 
2.000000 1:1.062226 
2.000000 1:0.759539 
2.000000 1:1.449012 
2.000000 1:0.378400 
2.000000 1:0.320678 
2.000000 1:-0.763049 
2.000000 1:-0.396576 
2.000000 1:1.472384 
2.000000 1:0.071426 
2.000000 1:1.012398 
2.000000 1:0.088890 
2.000000 1:0.821090 
2.000000 1:-0.098883 
2.000000 1:1.263798 
2.000000 1:1.148471 
2.000000 1:-1.871216 
2.000000 1:-1.863912 
2.000000 1:-0.459413 
2.000000 1:1.197034 
2.000000 1:-0.029776 
2.000000 1:0.495915 
2.000000 1:2.008212 
2.000000 1:1.497172 
2.000000 1:0.493432 
2.000000 1:0.616454 
2.000000 1:0.948907 
2.000000 1:1.234521 
2.000000 1:1.559975 
2.000000 1:0.689027 
2.000000 1:-0.474654 
2.000000 1:1.035306 
2.000000 1:-0.566971 
2.000000 1:0.224252 
2.000000 1:0.289170 
2.000000 1:-0.382815 
2.000000 1:0.460260 
2.000000 1:0.887825 
2.000000 1:-0.508137 
2.000000 1:0.591994 
2.000000 1:1.505992 
2.000000 1:-0.432716 
2.000000 1:1.337208 
2.000000 1:1.869568 
2.000000 1:0.318138 
2.000000 1:-0.453446 
2.000000 1:0.309219 
2.000000 1:-1.575024 
2.000000 1:1.364044 
2.000000 1:0.480619 
2.000000 1:1.807687 
2.000000 1:1.762796 
2.000000 1:0.075418 
2.000000 1:0.484339 
2.000000 1:1.107520 
2.000000 1:-0.648572 
2.000000 1:-0.992720 
2.000000 1:0.141150 
2.000000 1:0.042641 
2.000000 1:-1.722154 
2.000000 1:-1.057873 
2.000000 1:1.355164 
2.000000 1:-1.703877 
2.000000 1:0.984306 
2.000000 1:-1.458412 
2.000000 1:-2.235369 
2.000000 1:1.801023 
2.000000 1:0.412174 
2.000000 1:1.037679 
2.000000 1:0.623492 
2.000000 1:0.367559 
2.000000 1:-0.036113 
2.000000 1:1.805116 
2.000000 1:-0.618212 
2.000000 1:-1.175418 
2.000000 1:-1.356292 
2.000000 1:0.540465 
2.000000 1:0.451552 
2.000000 1:1.765830 
2.000000 1:-0.475484 
2.000000 1:0.378061 
2.000000 1:1.415679 
2.000000 1:-0.347428 
2.000000 1:-0.054830 
2.000000 1:0.846076 
2.000000 1:0.119408 
2.000000 1:0.578857 
2.000000 1:2.324386 
2.000000 1:1.184322 
2.000000 1:1.803088 
2.000000 1:0.332132 
2.000000 1:-0.586095 
2.000000 1:2.515029 
2.000000 1:-0.957969 
2.000000 1:0.904413 
2.000000 1:-1.839682 
2.000000 1:0.916199 
2.000000 1:0.797724 
2.000000 1:-2.175035 
2.000000 1:0.244694 
2.000000 1:0.715459 
2.000000 1:-0.640473 
2.000000 1:-1.374247 
2.000000 1:-1.155601 
2.000000 1:0.077554 
2.000000 1:-0.432761 
2.000000 1:-0.229879 
2.000000 1:0.391339 
2.000000 1:1.256065 
2.000000 1:-0.972839 
2.000000 1:-2.145375 
2.000000 1:1.025185 
2.000000 1:-1.270854 
2.000000 1:1.405722 
2.000000 1:-0.384093 
2.000000 1:0.196750 
2.000000 1:0.913902 
2.000000 1:-0.434701 
2.000000 1:-0.303315 
2.000000 1:0.968355 
2.000000 1:-0.218829 
2.000000 1:-0.479080 
2.000000 1:-0.500769 
2.000000 1:-1.191028 
2.000000 1:0.573443 
2.000000 1:0.409355 
2.000000 1:0.104734 
2.000000 1:0.657219 
2.000000 1:0.948330 
2.000000 1:0.992384 
2.000000 1:0.236168 
2.000000 1:1.209847 
2.000000 1:-0.447741 
2.000000 1:0.714970 
2.000000 1:1.572821 
2.000000 1:-0.818052 
2.000000 1:0.896073 
2.000000 1:-0.771281 
2.000000 1:0.675158 
2.000000 1:-0.666935 
2.000000 1:1.018772 
2.000000 1:0.371485 
2.000000 1:-1.540704 
2.000000 1:-0.435533 
2.000000 1:0.368259 
2.000000 1:1.093845 
2.000000 1:1.080632 
2.000000 1:1.457900 
2.000000 1:0.203720 
2.000000 1:0.431551 
2.000000 1:0.063613 
2.000000 1:0.076306 
2.000000 1:-0.196822 
2.000000 1:0.718980 
2.000000 1:-0.024383 
2.000000 1:1.801195 
2.000000 1:1.291789 
2.000000 1:0.484520 
2.000000 1:-1.584033 
2.000000 1:0.170350 
2.000000 1:-0.448885 
2.000000 1:3.128019 
2.000000 1:0.357236 
2.000000 1:-0.377987 
2.000000 1:-0.486479 
2.000000 1:-1.004663 
2.000000 1:0.881440 
2.000000 1:-1.603013 
2.000000 1:1.354381 
2.000000 1:-1.413954 
2.000000 1:-0.345101 
2.000000 1:-0.278692 
2.000000 1:-0.625343 
2.000000 1:1.427912 
2.000000 1:1.379503 
2.000000 1:1.188011 
2.000000 1:0.008114 
2.000000 1:-0.656254 
2.000000 1:0.725494 
2.000000 1:1.436925 
2.000000 1:1.937211 
2.000000 1:1.038414 
2.000000 1:0.340676 
2.000000 1:0.616110 
2.000000 1:-2.219759 
2.000000 1:0.497712 
2.000000 1:0.400863 
2.000000 1:1.506566 
2.000000 1:1.660512 
2.000000 1:-0.707410 
2.000000 1:0.450607 
2.000000 1:-1.143646 
2.000000 1:0.828198 
2.000000 1:0.373358 
2.000000 1:0.193971 
2.000000 1:1.602526 
2.000000 1:1.006805 
2.000000 1:0.774006 
2.000000 1:0.121464 
2.000000 1:0.119245 
2.000000 1:1.750121 
2.000000 1:1.340121 
2.000000 1:0.004344 
2.000000 1:-0.793183 
2.000000 1:0.791854 
2.000000 1:1.538015 
2.000000 1:1.879748 
2.000000 1:1.649013 
2.000000 1:0.108314 
2.000000 1:-0.823387 
2.000000 1:2.116117 
2.000000 1:0.752970 
2.000000 1:-0.117189 
2.000000 1:-0.331851 
2.000000 1:-0.819751 
2.000000 1:2.535457 
2.000000 1:-1.298058 
2.000000 1:1.016575 
2.000000 1:-0.095497 
2.000000 1:-0.276931 
2.000000 1:-0.404500 
2.000000 1:1.087031 
2.000000 1:0.915228 
2.000000 1:-0.071470 
2.000000 1:0.505355 
2.000000 1:-1.088784 
2.000000 1:0.042694 
2.000000 1:0.268802 
2.000000 1:-0.783530 
2.000000 1:-0.287605 
2.000000 1:-0.035547 
2.000000 1:0.081788 
2.000000 1:1.051608 
2.000000 1:0.958352 
2.000000 1:-0.673715 
2.000000 1:-0.344123 
2.000000 1:0.223729 
2.000000 1:-1.924538 
2.000000 1:-0.837963 
2.000000 1:1.667120 
2.000000 1:1.002907 
2.000000 1:0.106299 
2.000000 1:0.930641 
2.000000 1:0.033115 
2.000000 1:-0.894117 
2.000000 1:-0.013318 
2.000000 1:-0.843382 
2.000000 1:0.509144 
2.000000 1:-0.600216 
2.000000 1:-1.697533 
2.000000 1:0.952468 
2.000000 1:-0.777314 
2.000000 1:-0.762823 
2.000000 1:1.354091 
2.000000 1:0.790085 
2.000000 1:-0.281182 
2.000000 1:0.127558 
2.000000 1:0.052705 
2.000000 1:1.632165 
2.000000 1:1.507179 
2.000000 1:0.507522 
2.000000 1:1.320722 
2.000000 1:-0.699617 
2.000000 1:-0.600401 
2.000000 1:-0.318834 
2.000000 1:-1.208848 
2.000000 1:-0.278807 
2.000000 1:0.932864 
2.000000 1:0.238172 
2.000000 1:0.660200 
2.000000 1:-0.321969 
2.000000 1:1.609649 
2.000000 1:-0.140270 
2.000000 1:-1.155145 
2.000000 1:0.790416 
2.000000 1:1.890325 
2.000000 1:0.999763 
2.000000 1:-0.971795 
2.000000 1:2.380277 
2.000000 1:-0.149712 
2.000000 1:-0.592422 
2.000000 1:0.709726 
2.000000 1:0.709786 
2.000000 1:0.022641 
2.000000 1:0.463977 
2.000000 1:2.591466 
2.000000 1:0.868025 
2.000000 1:0.281376 
2.000000 1:2.068155 
2.000000 1:2.491394 
2.000000 1:-0.208003 
2.000000 1:1.890399 
2.000000 1:-0.419361 
2.000000 1:-0.578494 
2.000000 1:0.110374 
2.000000 1:-1.306999 
2.000000 1:0.445820 
2.000000 1:1.745485 
2.000000 1:-0.470926 
2.000000 1:-0.139404 
2.000000 1:-0.129717 
2.000000 1:-0.735797 
2.000000 1:0.271573 
2.000000 1:1.671297 
2.000000 1:-0.012513 
2.000000 1:-0.782284 
2.000000 1:0.523683 
2.000000 1:0.720403 
2.000000 1:0.945280 
2.000000 1:1.173057 
2.000000 1:-0.822228 
2.000000 1:-0.106154 
2.000000 1:-0.716677 
2.000000 1:-0.636945 
2.000000 1:0.719398 
2.000000 1:1.122186 
2.000000 1:0.904942 
2.000000 1:0.389934 
2.000000 1:-0.295159 
2.000000 1:1.616578 
2.000000 1:0.140419 
2.000000 1:0.666299 
2.000000 1:-0.440632 
2.000000 1:1.637966 
2.000000 1:1.176052 
2.000000 1:-0.815982 
2.000000 1:0.374484 
2.000000 1:0.552014 
2.000000 1:-0.033195 
2.000000 1:-1.163136 
2.000000 1:0.084554 
2.000000 1:1.297656 
2.000000 1:-0.353251 
2.000000 1:0.985373 
2.000000 1:-0.085963 
2.000000 1:-0.167248 
2.000000 1:0.730188 
2.000000 1:1.929266 
2.000000 1:-0.749738 
2.000000 1:-0.025551 
2.000000 1:-0.740303 
2.000000 1:0.199317 
2.000000 1:-1.323274 
2.000000 1:-0.590377 
2.000000 1:-1.164644 
2.000000 1:-0.489232 
2.000000 1:0.490919 
2.000000 1:-0.524592 
2.000000 1:-1.600686 
2.000000 1:0.306839 
2.000000 1:2.216301 
2.000000 1:1.279139 
2.000000 1:0.290828 
2.000000 1:-0.121188 
2.000000 1:-0.718915 
2.000000 1:1.176993 
2.000000 1:-2.557765 
2.000000 1:0.291619 
2.000000 1:2.167237 
2.000000 1:0.842435 
2.000000 1:-0.047595 
2.000000 1:0.689705 
2.000000 1:0.664579 
2.000000 1:-0.955231 
2.000000 1:1.030255 
2.000000 1:-0.085490 
2.000000 1:1.951420 
2.000000 1:1.504880 
2.000000 1:0.018973 
2.000000 1:-0.824508 
2.000000 1:-1.191875 
2.000000 1:1.830512 
2.000000 1:-0.158891 
2.000000 1:2.533046 
2.000000 1:1.262051 
2.000000 1:0.850508 
2.000000 1:0.333102 
2.000000 1:0.455605 
2.000000 1:-0.229589 
2.000000 1:0.560739 
2.000000 1:-0.267452 
2.000000 1:0.009274 
2.000000 1:2.639212 
2.000000 1:-1.173966 
2.000000 1:0.371983 
2.000000 1:1.724568 
2.000000 1:-0.119468 
2.000000 1:1.195772 
2.000000 1:0.002928 
2.000000 1:-1.056595 
2.000000 1:0.492100 
2.000000 1:-1.365491 
2.000000 1:-0.205913 
2.000000 1:0.145776 
2.000000 1:-1.613347 
2.000000 1:1.136853 
2.000000 1:1.040962 
2.000000 1:-1.144474 
2.000000 1:-0.386404 
2.000000 1:-0.904899 
2.000000 1:2.385045 
2.000000 1:1.188121 
2.000000 1:0.855434 
2.000000 1:-0.378802 
2.000000 1:1.336939 
2.000000 1:3.386020 
2.000000 1:0.419157 
2.000000 1:0.505904 
2.000000 1:-0.390054 
2.000000 1:0.634563 
2.000000 1:-0.770232 
2.000000 1:0.315556 
2.000000 1:-1.848867 
2.000000 1:-0.647405 
2.000000 1:0.683844 
2.000000 1:0.015209 
2.000000 1:-0.770284 
2.000000 1:-1.034800 
2.000000 1:0.268685 
2.000000 1:0.035182 
2.000000 1:0.974855 
2.000000 1:-1.655879 
2.000000 1:0.003444 
2.000000 1:0.657426 
2.000000 1:0.421116 
2.000000 1:0.792015 
2.000000 1:0.093283 
2.000000 1:-2.101548 
2.000000 1:0.696308 
2.000000 1:1.181887 
2.000000 1:1.081365 
2.000000 1:0.297224 
2.000000 1:0.613703 
2.000000 1:0.369995 
2.000000 1:0.489637 
2.000000 1:0.514861 
2.000000 1:0.188801 
2.000000 1:-0.571904 
2.000000 1:2.580420 
2.000000 1:-0.518848 
2.000000 1:1.300323 
2.000000 1:1.032883 
2.000000 1:0.922833 
2.000000 1:1.650157 
2.000000 1:0.361809 
2.000000 1:-1.376673 
2.000000 1:1.013842 
2.000000 1:0.229509 
2.000000 1:-0.141067 
2.000000 1:0.442215 
2.000000 1:0.857835 
2.000000 1:0.757303 
2.000000 1:0.565576 
2.000000 1:1.206818 
2.000000 1:0.736798 
2.000000 1:1.062050 
2.000000 1:0.263335 
2.000000 1:1.209817 
2.000000 1:0.343382 
2.000000 1:-1.813832 
2.000000 1:0.226349 
2.000000 1:0.524354 
2.000000 1:-0.528091 
2.000000 1:1.116489 
2.000000 1:-0.360728 
2.000000 1:-0.702906 
2.000000 1:1.011788 
2.000000 1:0.743942 
2.000000 1:0.332869 
2.000000 1:-1.055897 
2.000000 1:1.456597 
2.000000 1:-0.304552 
2.000000 1:-0.662717 
2.000000 1:-0.513012 
2.000000 1:1.621387 
2.000000 1:0.125645 
2.000000 1:-0.915076 
2.000000 1:-1.972772 
2.000000 1:-0.379949 
2.000000 1:0.740717 
2.000000 1:0.910070 
2.000000 1:0.198444 
2.000000 1:-0.691317 
2.000000 1:-0.778455 
2.000000 1:0.966147 
2.000000 1:-1.082046 
2.000000 1:-0.184697 
2.000000 1:-0.224124 
2.000000 1:0.620098 
2.000000 1:1.051723 
2.000000 1:0.296862 
2.000000 1:-0.069029 
2.000000 1:0.007555 
2.000000 1:-2.818043 
2.000000 1:0.630283 
2.000000 1:-1.111991 
2.000000 1:0.675892 
2.000000 1:0.891381 
2.000000 1:-0.218177 
2.000000 1:0.442801 
2.000000 1:1.139265 
2.000000 1:1.312948 
2.000000 1:0.904420 
2.000000 1:0.936757 
2.000000 1:0.237939 
2.000000 1:0.500626 
2.000000 1:-0.611921 
2.000000 1:0.248724 
2.000000 1:-0.434337 
2.000000 1:0.413270 
2.000000 1:0.504620 
2.000000 1:0.953320 
2.000000 1:0.727546 
2.000000 1:-0.384394 
2.000000 1:0.470344 
2.000000 1:-0.312030 
2.000000 1:-0.345424 
2.000000 1:-0.834817 
2.000000 1:2.302885 
2.000000 1:1.799099 
2.000000 1:2.808370 
2.000000 1:-0.375494 
2.000000 1:0.060957 
2.000000 1:3.394715 
2.000000 1:1.180826 
2.000000 1:0.256004 
2.000000 1:-0.385092 
2.000000 1:0.983418 
2.000000 1:0.456732 
2.000000 1:-0.278076 
2.000000 1:-2.256781 
2.000000 1:-0.415144 
2.000000 1:-1.025478 
2.000000 1:0.505332 
2.000000 1:-0.388202 
2.000000 1:-0.064550 
2.000000 1:-0.658639 
2.000000 1:2.471182 
2.000000 1:1.085933 
2.000000 1:-0.289733 
2.000000 1:0.911439 
2.000000 1:0.746060 
2.000000 1:0.459879 
2.000000 1:0.422961 
2.000000 1:1.051144 
2.000000 1:0.248345 
2.000000 1:0.792943 
2.000000 1:-0.020922 
2.000000 1:-0.119826 
2.000000 1:-1.251175 
2.000000 1:-0.223468 
2.000000 1:0.144573 
2.000000 1:0.746283 
2.000000 1:-0.509409 
2.000000 1:1.940666 
2.000000 1:1.367791 
2.000000 1:-0.672903 
2.000000 1:-0.584229 
2.000000 1:-0.252478 
2.000000 1:1.347570 
2.000000 1:1.101937 
2.000000 1:-0.042237 
2.000000 1:-0.900529 
2.000000 1:-0.430910 
2.000000 1:0.534504 
2.000000 1:-0.067446 
2.000000 1:-0.046638 
2.000000 1:0.340229 
2.000000 1:0.836879 
2.000000 1:0.859625 
2.000000 1:1.194519 
2.000000 1:0.012244 
2.000000 1:0.736928 
2.000000 1:0.598532 
2.000000 1:-0.858176 
2.000000 1:-0.184928 
2.000000 1:1.763902 
2.000000 1:-0.016058 
2.000000 1:-0.282437 
2.000000 1:-0.516313 
2.000000 1:-0.425913 
2.000000 1:-0.556435 
2.000000 1:-0.153173 
2.000000 1:-1.460538 
2.000000 1:1.466468 
2.000000 1:0.130144 
2.000000 1:-0.832266 
2.000000 1:-0.519362 
